,DONNIE'S DABBLER,Cappuccino,The Indian Pantry - Garam Masala,Make it sundae,Fennel Sausage Pizza,Almond cone ,Takenaka - Nabeyaki Udon,Extra Dip,The Indian Pantry - Goan Vindaloo Sauce,Mushroom Pizza,Flaming Chocolate - Morning Glory,The Indian Pantry - Aai's Gravy,Clarity Kombucha - Ginger Lemon Jalapeno,SF Guardian IPA,TRIPLE SMASH BURGER,1. Nutella,Kula Kitchen - Pili Pili Sauce,Eska Water,Wood-Fired Cauliflower,DOUBLE SMASH BURGER,San pellegrino,Flaming Chocolate - Miss Saigon,Panna Pizza,SIRIUS SAUCE,Charred Radicchio Wedge,Clarity Kombucha - Flower Power,Meatball Pizza,Tality Kombucha,Not Too Sweet - Ginger Beer,RAPH'S RAZZLE-DAZZLE,Pastaggio - Bolognese,Flow Water,Flaming Chocolate - Choco Nuts,SF White Wine,Elbo Patties - Beef,SINGLE SMASH BURGER,Sriracha Revolver - Jalapeno Ginger,7. Banana Split,Meatballs,True Nosh - XOXO Sauce,CRAZY FRIES,Takenaka - Kakuni Curry Udon,Takenaka - Mentaiko Cream Udon,TWISTED FRIES,The Dumpling King - JWB,SF Talisman,Prague's OG,SIRIUS FRIES,SF Jongleur,Vegan Chimney cake box (Vegan whipped cream or ice cream),9. Strawberry Sundae Cup,Cinnamon chimney cake,2. Mango,True Nosh,True Nosh - Vegan Dumplings,Americano,Not Too Sweet - Fizzy Lemonade,Not Too Sweet - Lychee Lemonade,4. Mr. Berry,Caesar Salad,Sriracha Revolver - Cilantro Lime,3. Pistachio,Game Changer Foods,The Dumpling King - 3X,Takenaka,5. PB&Jam,LEO'S LIBERATOR,Extra topping,Affogato,SF Rose,Latte,Flaming Chocolate,Pastaggio - Crema Con Funghi,MIKEY'S MAGIC,Almond Chimney cake,Elbo Patties,Praguery Latte,Sriracha Revolver - Beets & Tequila,SF Beldame,Flaming Chocolate - Guadala Wanna 57% Mexican milk chocolate,The Indian Pantry,Lemonade,Garlic Rapini,Half & Half Lemonade,Prosciutto & Arugula Pizza,Yumasoy,Game Changer Foods - Super Seeds,Phillips Soda,Sriracha Revolver - Chili Garlic,4. Vegan Mr. Berry,SF Red Wine,Atypique,8. Panda's Matcha,Yumasoy - Teriyaki,The Dumpling King,Double Espresso,SIRIUS FRIES ($3 OFF PROMO),Clarity Kombucha - Aplicot Sage,Regular chimney box,Apple Juice,True Nosh - Granola,Pastaggio,Sriracha Revolver - Clean Mango,Not Too Sweet,The Indian Pantry - Goan Vindaloo Masala Spices,Yumasoy - Mediterranean Herbs,3. Vegan Pistachio,Kale Salad,6. Vegan Lemon (honey?),Cinnamon cone,2. Vegan Mango,Olives & Grapes,Loaded Meat Lovers,Pastaggio - Lasagna,Panna Verde pizza,Pepperoni Pizza,Margherita Pizza,Elbo Patties - Mushroom,DIRTY FRIES,The Dumpling King - Taiwanese,Nicelife Cocktails,Game Changer Foods - Vanilla Coconut,True Nosh - Black Bean Sauce,Kula Kitchen - BBQ Sauce,Clarity Kombucha - Orange Dreamsicle + Chaga,White Rock Pale Ale,Strawberry Lemonade,5. Vegan PB&Jam (Honey?),SENSEI'S SALTCHUCK,6. Lemon,Vansuya Hibisberry,Yumasoy - Original,Orange Juice,Extra sauce and topping,Sriracha Revolver,The Indian Pantry - Cutting Masala Chai,Game Changer Foods - Chocolate Brownie,Remedy Kombucha,Yumasoy - Thai Yellow Curry,The Indian Pantry - Makhani Sauce,Kula Kitchen,True Nosh - Blueberry Ginger Compote
TRIPLE SMASH BURGER,0.0,0.342139597581018,0.0,0.2954349405890643,0.5854345796024829,0.05169341375966832,0.3167906162385766,0.0,0.0,0.6738833755071417,0.0,0.0,0.44757949661550483,0.7265670557631803,1.0,0.13943259409294273,0.0,0.8603879037405349,0.6040960024150802,0.8534960304123681,0.0,0.0,0.6198965095957347,0.9023098250476644,0.3928699445734793,0.4024093502130675,0.7323676292944371,0.0,0.7891328466749161,0.0,0.0,0.7662941415694032,0.0,0.7442717992915082,0.0,0.8387021059485879,0.0,0.17036316800216098,0.3382456719607191,0.15044993299755516,0.8047218149568578,0.0,0.0,0.5104938825019724,0.0,0.79387626300204,0.0,0.7131281469518619,0.7232078180403037,0.07754012063950247,0.0,0.2043361593875498,0.11814030189063933,0.0,0.04873701788285793,0.2995605243705261,0.43011520134059966,0.8941742349748905,0.11307622019450068,0.5815687164483557,0.0,0.0,0.13784910335911552,0.0,0.0,0.11918438752763238,0.0,0.0,0.28639278888751335,0.654667012092953,0.23135115535977435,0.0,0.0,0.0,0.322108285995584,0.0,0.16933170704424844,0.1340267991778593,0.7927183635047371,0.0,0.4777719469099842,0.7426599403705304,0.1542116936724708,0.7898496448920325,0.500262559207085,0.04873701788285793,0.0,0.8189841845818298,0.0,0.02507498883292586,0.531056333665994,0.5934414023792455,0.0,0.0,0.0,0.16578775152122116,0.7108658144949457,0.5339984965327969,0.3775455656211931,0.7926190925644384,0.0,0.024368508941428967,0.0,0.8266278465190537,0.0,0.0,0.0,0.5194895710483294,0.03343331844390115,0.19829471369041354,0.02436850894142897,0.28010965813552097,0.6603080392670477,0.0,0.04873701788285793,0.7813043149214391,0.7932455572969399,0.0,0.792681429217365,0.0,0.0,0.0,0.04873701788285793,0.0,0.5571105185235373,0.850629328188286,0.7374607662131986,0.036841722560271364,0.0,0.11483549350046628,0.7647443081973786,0.0,0.7557274819232428,0.0,0.399762399741435,0.0,0.0,0.6986778271011191,0.0,0.0,0.0,0.0
1. Nutella,0.0,0.1056809656460358,0.0,0.5453573120755861,0.1890136541274797,0.07173667597046779,0.07101568605389974,0.10043134635865489,0.0,0.17210970190189587,0.0,0.0,0.1250104309512931,0.1749523829857733,0.13943259409294273,0.9999999999999996,0.0,0.20182160867203233,0.1450945712185786,0.16056370545521526,0.0,0.0,0.14992237039649897,0.12847496977531447,0.10330081339747361,0.08675715954702909,0.19693884902337294,0.0,0.1266513890078594,0.0,0.0,0.16594125236881968,0.0,0.13633630851950604,0.0,0.14756257139188847,0.0,0.5942112979670913,0.08697609728286892,0.031317659180147325,0.17537784822322094,0.0,0.0,0.1306166711251817,0.0,0.1617205582146968,0.0,0.14433340741815007,0.184704613070719,0.06814984217194439,0.0,0.4820589866518146,0.36833480109953975,0.0,0.010145098007699964,0.1312768863109158,0.1551901581257202,0.15543944960681533,0.5707952109429593,0.16906564169443974,0.0,0.0,0.028694670388187113,0.0,0.0,0.486071996268964,0.0,0.1640037018396199,0.3523544467466372,0.17473651697769152,0.21485902904082896,0.0,0.0,0.0,0.4078113434599036,0.0,0.13556957464305774,0.025362745019249906,0.18097246273112508,0.0,0.08982852701191132,0.2555089384851921,0.04206299578607546,0.1982287811539417,0.15335586301454696,0.010145098007699964,0.0,0.16505410018712147,0.0,0.04871635872467362,0.18348914596228694,0.107871937176063,0.0,0.0,0.0,0.15721395150639839,0.1519731260631811,0.12249969543151996,0.5610721101468347,0.20456630010945515,0.0,0.010145098007699964,0.0,0.18199977540169887,0.0,0.0,0.0,0.13959497569367826,0.1322301165383998,0.3396509822072869,0.13864967277189955,0.09839412315526595,0.13918959635621034,0.0,0.040580392030799856,0.18915052886006903,0.18892826728140502,0.0,0.1576668546658247,0.0,0.0,0.0,0.015217647011549946,0.0,0.1946607891568971,0.21354814954341647,0.21434277896151352,0.11120011204111109,0.0,0.5507916218633918,0.13687294060830324,0.0,0.18899508839554746,0.6671510865253504,0.06886720893164908,0.0,0.0,0.13702647417796565,0.0,0.0,0.0,0.0
Kula Kitchen - Pili Pili Sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eska Water,0.0,0.3436011534214027,0.0,0.3984986731063108,0.6187511098391517,0.10218040549352575,0.5298513559449968,0.03406013516450858,0.0,0.6611441288317258,0.0,0.0,0.4423566865537752,0.8238405222780684,0.8603879037405349,0.20182160867203233,0.0,1.0000000000000002,0.4868227749998917,0.8324825493345728,0.0,0.0,0.6604718874148555,0.7823801478894098,0.47002986527021845,0.5681623301225819,0.7956405004131161,0.0,0.8500046145053789,0.0,0.0,0.7951471765987826,0.0,0.8679925225197443,0.0,0.6149086967308902,0.0,0.22405833477715545,0.4424541346319416,0.1486943310770293,0.9076247981443853,0.0,0.0,0.7042494561100728,0.0,0.8417656009424795,0.0,0.8849271872196401,0.7972420093842837,0.10218040549352575,0.0,0.38774737631894735,0.1939541927871987,0.0,0.0,0.3947532657621353,0.358970109525004,0.901367900674017,0.1840699124174163,0.6602564893314513,0.0,0.0,0.03406013516450858,0.0,0.0,0.16468234755809455,0.0,0.06952495976939367,0.3971161435690244,0.7281879639686352,0.33418298519634554,0.0,0.0,0.0,0.3663200886707369,0.0,0.33471154698998984,0.1083786864432948,0.8226415304253821,0.0,0.5178932873445707,0.8465802834348268,0.14190100981322365,0.8881540133371675,0.596171611627043,0.0,0.0,0.8977497551449016,0.0,0.024782388512838215,0.7176649369160323,0.5369517511114947,0.0,0.0,0.0,0.1274413563328024,0.8685660608025221,0.7431824712779823,0.4935839005968806,0.8303445802689485,0.0,0.048168305085908796,0.0,0.8909384590918209,0.0,0.0,0.0,0.6044443598109532,0.04130398085473036,0.22397806914115195,0.024084152542954405,0.28549233844139216,0.6402117032483207,0.0,0.1926732203436352,0.7727492657556337,0.7932793603776096,0.0,0.8830355271076082,0.0,0.0,0.0,0.024084152542954398,0.0,0.5604419038671261,0.904072922593311,0.788289883111864,0.0546177241426296,0.0,0.17615443805178874,0.780543598883018,0.0,0.7665299637951765,0.08515033791127144,0.4155336490070047,0.0,0.0,0.7918149261110746,0.0,0.0,0.0,0.0
Wood-Fired Cauliflower,0.0,0.2806917861068948,0.0,0.25445294301975857,0.6170650134055817,0.26967994498529685,0.09534625892455922,0.0,0.0,0.7373473218404847,0.0,0.0,0.35468087881717814,0.476055321508442,0.6040960024150802,0.1450945712185786,0.0,0.4868227749998917,1.0,0.6481237868186976,0.0,0.0,0.7710996009560598,0.4943508623635822,0.4854239009735344,0.44985724569242663,0.6466938210721502,0.0,0.3669353756233659,0.0,0.0,0.6272764470444626,0.0,0.3843971826507717,0.0,0.6541178560949175,0.0,0.11547005383792518,0.46709936649691386,0.29433147307547786,0.4125325388292803,0.0,0.0,0.47854396768147556,0.0,0.5877898306519459,0.0,0.3518541787639748,0.620353620247819,0.23596995186213476,0.0,0.2878209670800741,0.10785730452904452,0.0,0.09534625892455922,0.18506612725934962,0.18698939800169145,0.4419799999392737,0.09759517119713991,0.7061878636037995,0.0,0.0,0.40451991747794525,0.0,0.0,0.058857281311579336,0.0,0.11009637651263608,0.21742292260184365,0.5845942806479081,0.3133397807202561,0.0,0.0,0.0,0.25896734052294335,0.0,0.10192943828752511,0.09534625892455922,0.5415186178423864,0.0,0.36181361349331637,0.518274644772053,0.4369314487526515,0.5043817522637594,0.6167915115069781,0.09534625892455922,0.0,0.5122173766028938,0.0,0.0,0.5371326544825669,0.5232559521341829,0.0,0.0,0.0,0.2522624895547565,0.3225154718242762,0.3837612894400988,0.3085325067027908,0.5907176223671652,0.0,0.09534625892455922,0.0,0.6437846526739346,0.0,0.0,0.0,0.6374967048193818,0.06540699401677286,0.33251332389110455,0.031782086308186415,0.41099264715044503,0.6540699401677287,0.0,0.3813850356982369,0.6474424637988353,0.6906233787593712,0.0,0.4703546396744032,0.0,0.0,0.0,0.14301938838683884,0.0,0.2724746304565331,0.4013961648034036,0.5696597460703361,0.03603749850782236,0.0,0.07956618412415452,0.5173433905765261,0.0,0.7249897124319813,0.06741998624632421,0.3775519229794156,0.0,0.0,0.39328338435764626,0.0,0.0,0.0,0.0
DOUBLE SMASH BURGER,0.0,0.3369005214186115,0.0,0.34453474418325697,0.6809129517550271,0.030775763166362578,0.46293179040759264,0.011191186605950029,0.0,0.7048860290518927,0.0,0.0,0.4020006142308167,0.7853105193977306,0.8534960304123681,0.16056370545521526,0.0,0.8324825493345728,0.6481237868186976,1.0,0.0,0.0,0.728125312831914,0.7682985226749844,0.40176359915360604,0.41186693618164893,0.7717812983864681,0.0,0.8623735515842742,0.0,0.0,0.8081469232957788,0.0,0.6839906773221,0.0,0.719068945111986,0.0,0.1426643539150893,0.38767407596979503,0.16692707845989815,0.7320254414549477,0.0,0.0,0.613027342088889,0.0,0.7923867052954674,0.0,0.7316905342353265,0.7677872098988907,0.07693940791590644,0.0,0.2932916364841677,0.12862785540548524,0.0,0.0,0.37972739059554217,0.37556908108197506,0.8120369045853958,0.12730523259323767,0.6933577552692443,0.0,0.0,0.12310305266545031,0.0,0.0,0.08172851139866806,0.0,0.004568782800141181,0.2998287058479803,0.7179704233939833,0.2600596760948638,0.0,0.0,0.0,0.2564863462233057,0.0,0.264366934241614,0.12067880006351774,0.8131050055411336,0.0,0.598079670594967,0.8148428256108304,0.18304478383499218,0.823683367644006,0.6333613270551774,0.0,0.0,0.8519269745000908,0.0,0.01764269934942013,0.6698715748871366,0.5835662092500504,0.0,0.0,0.0,0.14506206589282486,0.7189492577300529,0.65470832880327,0.396132264240389,0.8237029591059531,0.0,0.03561013772366097,0.0,0.8755107142595846,0.0,0.0,0.0,0.5716549697773673,0.02171409150697862,0.18858152383825497,0.01582672787718266,0.31055014327210884,0.6561727027265105,0.0,0.0989170492323916,0.784238094135714,0.7479453803584789,0.0,0.792639033104385,0.0,0.0,0.0,0.04945852461619579,0.0,0.4926691382116145,0.8328575162443901,0.8063212961486486,0.020936793015459258,0.0,0.11401059095741722,0.7583684465814602,0.0,0.8226275004614094,0.005595593302975014,0.49576956664358623,0.0,0.0,0.7491423043960375,0.0,0.0,0.0,0.0
San pellegrino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flaming Chocolate - Miss Saigon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panna Pizza,0.0,0.24973998952923496,0.0,0.30272178264371613,0.6812857021105081,0.31192514694602186,0.25732511773283273,0.0,0.0,0.753129639194848,0.0,0.0,0.34186785515333834,0.6144135613742392,0.6198965095957347,0.14992237039649897,0.0,0.6604718874148555,0.7710996009560598,0.728125312831914,0.0,0.0,0.9999999999999998,0.5464901587392603,0.5822602742992408,0.6612490406586864,0.7200555662447301,0.0,0.5486347774811521,0.0,0.0,0.6279128940158212,0.0,0.5164693807170306,0.0,0.5905729375233246,0.0,0.12748753371632557,0.5402702026688979,0.214350054690793,0.5548657728755784,0.0,0.0,0.6979008791122397,0.0,0.6940899096794931,0.0,0.5473693392979084,0.7804730157772078,0.2469407413322673,0.0,0.4027775188981254,0.1069312171918403,0.0,0.0,0.2933368569203451,0.14418745018211812,0.5596468826006566,0.09532375691611371,0.7865594819693034,0.0,0.0,0.25993762245501817,0.0,0.0,0.0733139499066973,0.0,0.0,0.2837233872964309,0.7277867030216835,0.3087317853984512,0.0,0.0,0.0,0.3727539441507348,0.0,0.2554426848648543,0.05514109665703557,0.7214264918652731,0.0,0.3952419717289856,0.6913795731610165,0.48933280029708764,0.6778148163114514,0.6648801358190599,0.0,0.0,0.680260018284116,0.0,0.0,0.7193700838186959,0.5800060303397928,0.0,0.0,0.0,0.08336550215650926,0.5053300137359945,0.6411560504908936,0.2991889591278951,0.6590019138961714,0.0,0.0,0.0,0.7578358482948474,0.0,0.0,0.0,0.744484435012166,0.02521765349303447,0.23930749860733683,0.024507154069793598,0.5017840881715062,0.7187031245514823,0.0,0.5881716976750462,0.7420014966286185,0.6877321101733692,0.0,0.5910760684041015,0.0,0.0,0.0,0.09190182776172597,0.0,0.3601801351125986,0.5481019981862869,0.7034596596775377,0.0,0.0,0.07218053273850816,0.6037757782087999,0.0,0.7746687137356328,0.0,0.39510518613162765,0.0,0.0,0.6184138964126724,0.0,0.0,0.0,0.0
SIRIUS SAUCE,0.0,0.3948384934342597,0.0,0.25714394998893486,0.5421551311523463,0.0,0.34412360080584264,0.0,0.0,0.6251343255135563,0.0,0.0,0.3253622557082257,0.6880836905161063,0.9023098250476644,0.12847496977531447,0.0,0.7823801478894098,0.4943508623635822,0.7682985226749844,0.0,0.0,0.5464901587392603,1.0000000000000002,0.36986484017813864,0.351785247575704,0.6103397577440297,0.0,0.7579977774713584,0.0,0.0,0.7463469980070842,0.0,0.6586484292386723,0.0,0.760918896195931,0.0,0.1250263130199736,0.2622440272428743,0.047213368521878026,0.7888740395639064,0.0,0.0,0.45556981863280066,0.0,0.8047900856598557,0.0,0.6775679573499775,0.6703845129218291,0.0892217816219194,0.0,0.22058534569830818,0.05993652344822622,0.0,0.022941573387056175,0.3512871941566583,0.2429574861595577,0.8798752474799024,0.0845376893334323,0.5309942440535915,0.0,0.0,0.06488856845230502,0.0,0.0,0.06318360203886252,0.0,0.026490647141300883,0.2816952728049369,0.6292169664684806,0.2596894231408512,0.0,0.0,0.0,0.3198629991458932,0.0,0.19620458863518905,0.08029550685469661,0.7976840764790554,0.0,0.3337190750506054,0.7690064428966602,0.19524420798548595,0.7744651476055509,0.43613841640728446,0.022941573387056175,0.0,0.8130934033674938,0.0,0.0,0.4863551720537767,0.46426479046513386,0.0,0.0,0.0,0.20810639268578882,0.6777002859214084,0.49246960900087394,0.38018347371264116,0.7626568123409894,0.0,0.022941573387056175,0.0,0.7720437347517666,0.0,0.0,0.0,0.48240092232923526,0.03147557901458535,0.24002133617819926,0.0,0.32551382915498006,0.5783637643930057,0.0,0.06882472016116853,0.7023629079084035,0.6828830976343941,0.0,0.7479666058958256,0.0,0.0,0.0,0.022941573387056175,0.0,0.48702462202248087,0.7967952002196785,0.7598317254328107,0.008671099695241201,0.0,0.07883102820744824,0.7300564746239504,0.0,0.7750214725253292,0.016222142113076255,0.3568871264876776,0.0,0.0,0.6624043573542578,0.0,0.0,0.0,0.0
Charred Radicchio Wedge,0.0,0.2562050460881394,0.0,0.22644882372722067,0.5130976815083369,0.2,0.282842712474619,0.0,0.0,0.5554203842844524,0.0,0.0,0.09863939238321438,0.46572826982760496,0.3928699445734793,0.10330081339747361,0.0,0.47002986527021845,0.4854239009735344,0.40176359915360604,0.0,0.0,0.5822602742992408,0.36986484017813864,1.0,0.37532594530273455,0.5540218144984644,0.0,0.33186165579998606,0.0,0.0,0.43532539177184637,0.0,0.41465684427905286,0.0,0.4124034429493189,0.0,0.08563488385776753,0.3464101615137755,0.0,0.4051290982646566,0.0,0.0,0.6789347398332045,0.0,0.6091888960832357,0.0,0.37947312051097987,0.5569226754671707,0.15000000000000002,0.0,0.3320391543176799,0.060944089803467896,0.0,0.282842712474619,0.15249857033260467,0.16641005886756877,0.4002380244185655,0.03860187525227046,0.5309968662409148,0.0,0.0,0.0,0.0,0.0,0.040292056672384474,0.0,0.0,0.322490309931942,0.5229036799339811,0.2581988897471611,0.0,0.0,0.0,0.28168113585237115,0.0,0.3779644730092272,0.0,0.5316970395935536,0.0,0.17888543819998318,0.6201052586819781,0.18516401995451032,0.5578459875830897,0.5694472341713908,0.282842712474619,0.0,0.4867802556606401,0.0,0.0,0.5241424183609593,0.3395498750508662,0.0,0.0,0.0,0.053452248382484885,0.3632717506391313,0.37947331922020555,0.2773500981126146,0.551666261734089,0.0,0.1414213562373095,0.0,0.5714084162843426,0.0,0.0,0.0,0.5344471936654747,0.09701425001453319,0.2630383796885717,0.0,0.43180043180064775,0.4608176875690327,0.0,0.282842712474619,0.5313068406196098,0.5879462786990411,0.0,0.414392821060131,0.0,0.0,0.0,0.0,0.0,0.2886751345948129,0.3721042037676254,0.6061540071734006,0.0,0.0,0.06942101345006234,0.24886840673530206,0.0,0.5453477145762238,0.0,0.16000000000000003,0.0,0.0,0.44035962408945883,0.0,0.0,0.0,0.0
Clarity Kombucha - Flower Power,0.0,0.13355611265883557,0.0,0.21360453144631175,0.5638570586670844,0.3127716210856122,0.4423258684646914,0.0,0.0,0.5133985265289069,0.0,0.0,0.44563426062418965,0.47511323729330973,0.4024093502130675,0.08675715954702909,0.0,0.5681623301225819,0.44985724569242663,0.41186693618164893,0.0,0.0,0.6612490406586864,0.351785247575704,0.37532594530273455,1.0,0.5776076701249235,0.0,0.42902721998429727,0.0,0.0,0.40936220328585887,0.0,0.540387055747515,0.0,0.241770995720578,0.0,0.0730477130336511,0.6621221919717307,0.40457738993933895,0.5811315062122112,0.0,0.0,0.7078383972965655,0.0,0.5172261837573234,0.0,0.5567763553187685,0.5722170698412472,0.41702882811414954,0.0,0.32969023669789355,0.05162511727592316,0.0,0.0,0.22258705026211267,0.11566298639324805,0.43166584730171564,0.060367855497986025,0.5308517143921718,0.0,0.0,0.41702882811414954,0.0,0.0,0.021003686470491747,0.0,0.0,0.2069042400447487,0.5934705114529185,0.26919095102908275,0.0,0.0,0.0,0.24027781497213452,0.0,0.15762208124782012,0.0,0.5228809949175616,0.0,0.18650096164806276,0.4488129881030498,0.3539191986482828,0.5365097898822635,0.42823525248077476,0.0,0.0,0.5442619299145656,0.0,0.0,0.5683144960843665,0.6574382586514258,0.0,0.0,0.0,0.0,0.49873285635271425,0.5275043787166297,0.24578384608565215,0.47788351129489215,0.0,0.0,0.0,0.5268940295700741,0.0,0.0,0.0,0.700071439506233,0.0,0.10283867552865916,0.0,0.29129492773280685,0.5310078242953824,0.0,0.5897678246195885,0.5195203514907871,0.5813796489483025,0.0,0.5250038052018923,0.0,0.0,0.0,0.14744195615489714,0.0,0.3009646327144231,0.46553454010068457,0.46599014531767663,0.0,0.0,0.028950563885576104,0.5189265000772927,0.0,0.5365325044978275,0.0,0.3753259453027346,0.0,0.0,0.465069068917517,0.0,0.0,0.0,0.0
Meatball Pizza,0.0,0.2383374366896872,0.0,0.3834169362567948,0.8084245764806933,0.12403473458920847,0.49699954427398324,0.041344911529736156,0.0,0.8155702464889861,0.0,0.0,0.4893884341717114,0.8488981275588131,0.7323676292944371,0.19693884902337294,0.0,0.7956405004131161,0.6466938210721502,0.7717812983864681,0.0,0.0,0.7200555662447301,0.6103397577440297,0.5540218144984644,0.5776076701249235,1.0000000000000002,0.0,0.6778070654786111,0.0,0.0,0.76758265363851,0.0,0.7571911489346685,0.0,0.5803226513959918,0.0,0.19473116833272458,0.5370861555295747,0.26071796295834765,0.7693460551332477,0.0,0.0,0.7464200272921792,0.0,0.8325237891873873,0.0,0.7806943936792429,0.8626376805601931,0.13437096247164249,0.0,0.36935205451024666,0.1559081700733018,0.0,0.08770580193070292,0.32786207473826495,0.29814239699997197,0.6790306481173154,0.15361414502925197,0.7954572441034602,0.0,0.0,0.28941438070815306,0.0,0.0,0.12910504268149098,0.0,0.05063696835418334,0.3692307692307693,0.8743544734366245,0.2562050460881394,0.0,0.0,0.0,0.29115204103529696,0.0,0.28128433856309726,0.10232343558582006,0.8387827148715273,0.0,0.4622501635210243,0.7532544673216532,0.1913897505877382,0.7339387734943243,0.816311832292953,0.08770580193070292,0.0,0.7676521000512043,0.0,0.030082841879809342,0.8408201303452935,0.6417672934359328,0.0,0.0,0.0,0.0883991392175728,0.7825722231176827,0.679869268479038,0.4386133340480358,0.862869190298196,0.0,0.08770580193070292,0.0,0.8048192229277495,0.0,0.0,0.0,0.7790493311973173,0.05013806979968224,0.21070890915726465,0.009745089103411438,0.3413025859807286,0.7169743981354562,0.0,0.20464687117164015,0.8827665717641752,0.8890176489312673,0.0,0.791589569839297,0.0,0.0,0.0,0.11694106924093722,0.0,0.4774099160262887,0.7538461538461539,0.6746322002721702,0.06629935441317959,0.0,0.14494538579957125,0.7631336342104614,0.0,0.808211456560406,0.062017367294604234,0.4217180976033088,0.0,0.0,0.7696438918317855,0.0,0.0,0.0,0.0
Tality Kombucha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
